,text,stars
5036593,Enjoyed my time here. The waitress was wonderful and the was rewarding. The creamy crab soup was so good and tasty?,5
3850071,"Sad to say it, but this is a show that should've been imploded right along with the Riviera. Not modern day strip quality production value by a long shot.

Most of the ""girls"", while in great shape, all looked like they could've been your favorite auntie w/ major freaky cougariffic tendencies...You know the one. Always making people uncomfortable with the sex jokes at Thanksgiving. Only one of the 7 women would ever be anywhere close to my girl crush list. Now THAT is crazy.

The biggest bummer of the show was it's lack of melanin. This show's marketing, even in it's golden heyday, has included at least one black butt in the signature pose lineup...a butt I was looking forward to seeing in real life! Sadly, those chocolatey buttocks never appeared. The most horrible joke was the ""big booty"" number where the girls donned Nicki Minaj-esqe neon outfits and shook their mini tail feathers off beat to a poor excuse for hip hop. Just delete this scene guys. I'm just gonna end this paragraph with Black Buns Matter.

Maybe I've just been spoiled by the elegant smorgasbord which was once Jubilee, but I honestly considered walking out well before the 30 minute mark because Crazy Girls immediately struck me as cheap and stale. Never a good sign.",1
2223719,Great Mexican food made like my Mama & Nana did it! You can't get any closer to old school home cooked food unless Nana cooks it! Love their fresh chips. GREEN CORN TAMALES are Chicken MOLE is the Nest in Phx IMO. Service is good & beers always cold!,5
5555435,"Nothing special. Seems like they try very hard to be different but don't focus on the important stuff. Food was mediocre and service was sub par. I called ahead and was placed on a list for a wait. This wasn't a problem because when I got there, I received a pager and was told I had only 1 ahead of me on the list. Once I was sat the server had a smile which you could tell was forced and after taking my drink order I saw her flirting with another server in the back. The manager came by later in the meal and was very keen on trying to be my friend even though I was still trying to eat my food and could be seen trying to just enjoy the half decent meal I was given. From looking around at the people that work here, very few actual look like they enjoy their job, or even want to work there. 100% would not recommend to other people looking for a place to eat. The only claim to fame is the german pancake which to be frank was nothing more than a crepe or a flakey pie crust. If I had to go again I'd probably just go to village inn.",1
1431651,"Very fresh food, nice service - love the atmosphere at the Yard, too. Lots of families, so casual for the price, but a really fun place all around. Had the Shellfish Supreme App, calm chowder, and roasted octopus appetizer. Only complaint was the bread didn't do it for me, and the chowder was good, but nothing out of this world. Everything else was great though!!",4
1213142,"Went back today for some BBQ. Had the brisket sandwich. It was tender and smoky with a generous portion of brisket and the right amount of barbeque sauce. And for an added bonus the smell of the smoker in the restaurant was slight but heavenly. 

Thank you MJ's for great food and being so close to work.

on a side note:
I love it when a restaurant that sells BBQ food actually smells like BBQ. I have been in a few restaurants around town that don't smell like smoke inside or out that claim to be BBQ restaurants.",5
2172390,"Get an insider look at Brock Sandwich's delicious Crispy Buttermilk Chicken sandwich with my favourite sandwich cam boy, Jesse Todres: http://www.youtube.com/watch?v=knJRpgXq5-c",4
3154997,George and his team did a great job on my Chevy Suburban.  Inside and out was very detailed and cleaned. I'm so happy with the friendly service and the price. Thanks.,5
5802193,"The décor of this place is pretty rad. Yes, rad. It's full of random stuff from the late '80s and early '90s. For instance you will see a few pristine skateboard decks on the wall, to include a Christian Hosoi and a Vision Psycho Stick, some signed pictures (the A-Team and David Hasselhoff as Knight Rider to name a few), toys with many still in there original containers (there's a sweet Vanilla Ice doll), cereal boxes from days long gone (any one else remember C3POs? I used to love those), and they have a few video game tables as well as other games like Connect-4, etc. you can play.

Oh, and they serve frozen yogurt. There's about 12 flavors I believe and all the standard toppings you care do pile on. Worth checking out!",3
2231303,"I'm very skeptical about getting my hair done in new places, but I needed a quick wash & blow out and found this place on yelp. The inside of the salon was decorated very nicely, and the people who worked there were very nice as well. I have extremely thick hair and it is about shoulder length so I really appreciated the stylist taking her time with my hair. After the stylist finished my hair, I was so in love with the shop. My hair turned out amazing! And I cannot wait to return to the shop. I recommend this shop to anyone who needs their hair done & is looking for a Dominican blowout. Prices were your average hair salon prices, possibly a little more or less expensive depending on the type of hair and length.",5
5275289,"Food was good, but $24 for lunch is a bit steep.  One burrito al a carte and a lunch special plus a beer and a soda..  

Service was great.  I'll go back and try something else around dinner time..",3
2841761,"I had given VETSBuilt a one star review previously for not contacting me when I ask for a quote. I am retracting that review and apologizing to VETSBuilt for not seeing their response via email through Yelp. They also tried calling me and I did not answer because I didn't recognize the phone number with an out of area Area Code. They also left me a voice mail that I did not see till later.

So since they have contacted me with an explanation and it was within 24 hours so I am giving them 4 stars. We worked things out and DJ was very courteous on the phone. They are now coming out tomorrow to give us our quote and we are happy.",4
1099628,"We stumbled upon Bardot Brasserie while strolling through the Aria Resort Casino.  We tried their HH and it did not disappoint.  Quite a few food selections but on the other hand their service is better than the food.  Nothing creative or out of the ordinary.  Mind you, it is good quality food and a nice place for lunch or dinner inside Aria.  

We will repeat on our next visit and hope to see some new and different HH menu items.  You will enjoy this place.",4
5574337,"i've been waiting for a juice store to open here and this one has everything you'd want. 

fresh,  cold-pressed, and(most importantly) delicious juices. 

The staff is very knowledgable and helpful with tastings and explanations of what each juice does. 

The nut milks are so good!  they'll make you believe you can survive a juice cleanse :P",5
4061968,"This hotel is great. They know how to do details. The beds are big and comfy, the shower has great pressure. 2 free water bottles in the room daily. I printed and photocopied from the business center free. Breakfast is great with hot options and good service. There is free underground parking, free wifi, and a 24 hour gym. The jacuzzi and Pool is in the Courtyard, along with the restaurant and bar, and really for a decent price, this hotel has everything you could want!

I don't have any complaints at all, and had a wonderful two-night stay while visiting the University of Calgary for a conference.

Bravo, Best Western!",5
985079,"This place is awesome. My girlfriend and I walked in from the cold Pittsburgh streets and for an hour we were transported to the islands. The food was fantastic, jerk chicken and curry goat in generous portions, but what made the experience special was the warm hospitality of the owner. He knew we were first timers and walked us through the menu, offering helpful suggestions throughout. The whole atmosphere was very Caribbean, with brightly painted walls, a steel drum in the corner, upbeat island music giving the dining experience an energetic feel. I would highly recommend this restaurant to anyone. Be careful though, the jerk chicken is not for the faint of heart!",5
2399284,"Never again will I waste my time with them.  Applied on-line.  Called to get pre-approved.  Was told I was pre approved and got an email saying so

Was told to bring in documents to local store. 
* Government/State Issued ID 
* Proof of Income:  your most current bank statement or pay stub (Since I own my own business and am self employed I was told to bring last 90 days bank transactions to show income)
* Proof of Bank Account:  your most recent bank statement or a bank statement including the previous 30-days transactions.
So I gathered my info and went to the W. Sahara location.  First I was told eventhough I filled out everything on-line they need a hand written application.. so I start filling that out.. waste of time number one... while I'm doing that I give them all the requested documents... Then I was asked for my business license... okay it was never mentioned I would need it, but luckily I had brought it just in case... My business is licensed in California, where I moved from and I am in the process of moving it to Nevada, so I give them the CA business license info and I am told that the business has to be licenesed in NV... so I have proof of income from a bank in town.. why in the world would it matter where the business is based.. if I worked for a business that has its corporate office in New York and I work in NV and I get paid in NV how does it matter where the business is based?  This made no sense.. when I was pre approved on the phone it was never mentioned or asked where the business was licensed... They knew from my on line application and from my conversation on the phone that I owned my own business.. why wasn't it ever mentioned?  How was I pre-approved then told I didn't meet their requirements after I had wasted my time gathering the info they wanted and going to their location? 

I left and called their 800 number back.. explained to the customer service rep my problem and he agreed that it shouldn't matter at all where the business is licensed... he asked what location I went to and after a 10 minute hold (another total waste of my time it turns out) he connected me to someone who I believe was at the location I went to.  Again I explained my problem and was told ""That just our policy!"" Really!??!!?  Then how about you ask the question on the website or on the phone before you pre-approve someone and have them jump through hoops to get denied!

BIGGEST WASTE OF MY TIME EVER!",1
588694,"I went in last week to browse guitars with my 16 year old son.  Greg, the Manager, could not have been nicer, more helpful or patient!  The 2 other staff we interacted with at the counter were totally pleasant and helpful.  We had a great experience and will definitely be back!",5
299671,"Some people complain about the price, but after you buy a couple tacos and a lame burrito at taco bell you could have had some Chipotle goodness instead.  I've always had great burritos at this location and they keep the (long) line moving quickly.  My only complaint, which goes for Chipotles in general, is that if you eat in, it feels like you're eating in a giant shipping container.",4
1285354,"I've stayed here twice and love it. The rooms are nice, the service is wonderful, and the walk off of the strip is worth saving a bit of money and still being in a really nice hotel. The most recent time I was here was for a bachelorette party. Our group slept in the room comfortably (I wasn't one of the people on the pull-out couch, though, so I can't really speak for how comfortable that was) and it wasn't a cramped struggle for the bathroom or anything. The previous time I was here, we had a little kitchenette, which was nice, but the ""kitchen"" area in the most recent room wasn't the greatest and was almost an inconvenience. It felt a little strange because people were placing their things on the stovetop, which made me nervous, but I also earned the nickname ""Mom"" during this trip, so maybe that's saying something.

Anyways, I'd certainly stay here again after two great experiences.",5
1506414,"I basically paid money to get my 2 year old infected with hand foot and mouth disease. We went there this past weekend. All of the foam blocks, play kitchen stuff, and things that kids love to play with in ""Artville"" were really dirty, some of them even smelled gross. It was obvious they aren't regularly sanitized, if ever. My wife and I kept joking that we were all going to get a stomach bug just by being there, and sure enough today our daughter was diagnosed with hand, foot and mouth disease. There is no doubt that she got it at the IDEA museum, she hasn't been around any other kids that have had it. This place is even more of a germ factory than a daycare, at least daycares have regulations they have to follow to keep their toys clean. We never should have come here, and never will go back.",1
1428045,"Dani was our bartender was on point, very attentive and friendly. We definitely will be back.
We also had dinner. The food is super delicious, the atmosphere was fantastic.  Good times!",5
4799831,"The Domain has been a great place to live so far. As with any apartment complex, it has its fair share of bad reviews from tenants who were simply unlucky or honestly unresourceful. While they aren't a perfect apartment, they are new and certainly improving. At this price point, you may be able to find something better elsewhere, but their location is simply perfect for downtown Madison. I highly recommend this place!",4
202700,"One star. It's only because they won't let me give it zero stars. Read this carefully, if you book your room through a third party, such as Orbitz, they do not guarantee the room that you booked online. Traveled with my brother and booked a two double bed room and when we arrived all they had were rooms with a single king bed. Was told by the front desk I could get a roll away bed brought into the room at an extra charge of $10 a night if they had any available. Didn't matter whether they had any available or not because I had no intention of giving this place any more of my money. I travel often and I mean i travel a lot and this is the first time I have ever had this happen to me. I have stayed in nicer hotels at cheaper prices and haven't dealt with this kind of problem ever. Needless to say I have crossed all Hilton hotels off my traveling list. Also, room was tiny, small fridge, breakfast was not free where as in most places I stay it's complimentary. Bath tub floor was slick, tried to be careful didn't matter because I busted my you know what in the shower. Just an all around poor experience and I will not be back. One last thing, you hear everything that happens in the hallways no matter what's going on and that sucks when you are trying to sleep.",1
1169210,"A group of friends and I came here for a friend's birthday.  It was my first time, but it's been one of her favorite Vegas steak joints for awhile now.  

First, our waiter ""Hammer"" is freaking amazing. 

My favorites were:

Appetizers: pork belly bacon, bone marrow, shellfish tower

Main: wagyu rib eye cap with scallops

Side: potato gratin, mac and cheese

Dessert: sorbets",5
4088649,"Ate here twice this week and it was very good both times! First time here was a carry out and second time we actually sat down. Service was amazing each time.... as soon as my fiance and I sat down we were offered menus silverware and glasses of water while waiting at the bar. We had the pepperoni pizza, garlic alfredo, and the avocado egg rolls. All delicious :)",4
1861640,"Great food, friendly staff. Burger was a bit messy. I had the breakfast burger, delicious and filling. Be ready for a food coma after this place.",4
1035590,"We had the crab dip as an appetizer and it came in a bread bowl which was awesome. I saw one lady eating it by herself as an entree. I had the Chicken Piccata and the fella had the salmon. No complaints. They bring out a dessert tray which is always fun. The 15,000 Layer (an estimation) Chocolate Cake was huge and very tasty.
We were spontaneously celebrating and the vibe in the area near the bar was nice. The waitress was a little over-attentive, but she mellowed out as the night went on- and I can't really complain about over-attentiveness.",4
5842466,"The happy hour in the bar is amazing. The best deals I ever seen. From 3-4, $3.00 wine and appetizers, certain well drinks and beer too at $3.00, from 4-5, prices go to $4.00, etc. 
Clare is the best bartender since the TV show Cheers. Oh and the Pinot Grigio there is sublime. 
Do NOT NOT miss the bean dip. 
Dinner there is amazing. I had the Mexican Ceasar salad with mesquite grilled shrimp on it and a side of Fideo, the only place in town that has Fideo. They could cook it like crap if they wanted to but they don't
love love love Aunt Chiladas!
pictures on Instram @lidsamy",5
3669446,Using lard to cook donuts is the grossest thing ive ever heard of. Im never coming back unless they realize how unnecessarily cruel and unhealthy it is. Not even mentioning disguising.,1
545854,"If all the waffle houses were run like this one, they would soon be the biggest restaurant chain in the nation.  Good version of an American standard.  You know what you are getting, and it comes with coffee and a smile.",4
4704604,"I've only been to NYK.S two times, and I had the onion soup both times.  It was to DIE for, so delicious.  Honestly I think it's the best onion soup I've ever had in Montreal. 

We were there for drinks only and my friend and I had the onion soup.  We were enjoying it so much that our other two friends could not resist but to order the onion soup as well.",4
2667341,This is for sure the best Brazilian steakhouse I have been too. Try the Parmesan cheese pork and the house special!,5
4532375,"What the heck happened?! Ended up here for lunch today, around 11:30. Keeping in mind my last experience, I expected this to be a tasty deli lunch experience. Ummmm jokes on me I guess. Everybody's food was SO BLAND. You know how the best food is the restaurant food that taste homemade, but honestly you know you could never compare if you actually made it at home? That is what I wanted, but did not get. ARGHHHH. 

My brisket wrap did not have any horseradish despite the menu saying it would. I choked on the meat it was so dry. And the chicken salad was mostly egg salad. IF I WANTED EGG SALAD I WOULD ORDER EGG OK?!??? The marinated mushroom was just a chewy mass. Like they just whipped it out of the bunch that they marinated and put it on some bread. Not even grilled. So disappointed!!!

I am still giving two stars because it was fresh, just not good. So learn to work with the quality and you'll be killing the deli game. 

p.s. Sauerkraut balls were good, but probably only because they were fried. They were made with mostly corn beef anyways, not sauerkraut. FALSE ADVERTISING!!!",2
5604985,"I have used Fox many times.  They are always friendly and provide nice cars.  I agree with Scott L's post about the lines...it took for EVER for us to get our car.  

We rented a Honda Civic Hybrid for around $40/day.  Not bad for a Hybrid!  We saved a TON on gas in the 600 miles we drove in 4 days.  

I'll return to Fox again, but PLEASE get more people up at the desk...it is bad when people in line feel the need to complain before they even get to the front...",4
5017427,"So I'm from Kentucky and jus let me tell you bein in this place totally made me feel like I was back home. And I loved it!! I had a few things a la carte cuz I wanted I try everything! To drink I got an Arnold Palmer with unsweet tea (don't tell anyone in ky I did that) and one of my friends ordered the kool aid. It tasted just like a watermelon jolly rancher she loved it!! 

Because they cook all the chicken to order it takes a good amount of time to get your food. We were also there on a Sunday after church so there was a pretty long wait. Jus don't expect to be in a hurry is all. One thing I will say was a downfall though was how darn hot it was in there. It was almost uncomfortably hot. They are moving to a new location soon though so hopefully that will fix it!!

To eat I had the fried okra, a thigh, a waffle, and Mac an cheese. I also tried bites of cornbread and red velvet cake. My favorite part was probably the waffle and a close second the okra. Everything was super hot and delicious. I can't wait to go back and try everything I didn't get to try this time!!",4
1214108,"Stumbled upon this cute restaurant/grocery store in the heart of Tempe near the light rail. I was craving a gyro sandwich but got the Gyro Plate with Rice and salad. It truly was amazing and filling. I ordered the Arabic coffee, wow, it woke me right up. An amazing lunch!  I will definitely be back!",5
5693248,"Finally got around to trying Meat & Potatoes! Overall, we had some great food and drinks, but it did not blow me away. I would probably choose to go somewhere else for a nice dinner, just based on my own preferences for fish and lighter fare, but we had a good experience overall. Service was friendly and attentive, but we were there for early dinner before it got hectic. The cocktails were tasty and strong, but I didn't see anything too unique. I would say that the drafts were a little disappointing as they only had two or three on tap that were not IPAs.

In more detail are the dishes we sampled:

**Special Shrimp and Shishito Pepper Appetizer** 3/5
This dish was okay, but the shrimp was very salty. 

**Smoked Buffalo Wings** 4/5 
Solid wings, with crispy exterior and moist, smoked flesh. 

**Wagyu Flat Iron Steak** 4/5
The steak itself was phenomenal and cooked perfectly, but the accompanying potatoes and sauce were way too salty!

**Special Black Squid Ink Pasta** 3/5
Pasta was cooked a little too soft and the shrimp was over salted. The sauce was milder and less salty, which helped balance the dish, but overall was not too impressed. 

**Pub Burger** 5/5 
Get this! I heard only happy mumbles as my eating companions scarfed down this massive burger. I've heard great things about the burger and was not disappointed. 

**Vanilla Panna Cotta** 4/5
I'm used to softer Panna cotta but I enjoyed this slightly firmer version with Apple butter and granola on top. It wasn't what I would expect on Panna cotta but it somehow worked.",4
3187118,"Food was great. Thier pizza with smoked salmon and shrimp was delicious. ( sounds gross but i gave it a try ). Serving was huge. Although the brunch buffet is expensive $22 if im not mistaken, for what they served. Tons of dessert options but they're always running out of food.  Will give it a try again.",4
3542201,Super fast service from fast and accurate employees. This location is inside a Safeway store. It has plenty of seating and available wifi through the Safeway network. I really like this place. It was an unexpected treat.,5
1277661,"So I wouldnt have ever visited this place but a friend invited me to meet up with her while she was in town seeing family.. I ordered the city hot flavor chicken wings.. Its basically a buffalo style hot wing sauce, but tastier.. I was  impressed!  They run a great happy hour on their appetizers, its like $5-$6 each and full portions.. The sliced sirloin sliders with aus ju is yummy too! I have visited the place 4 times now, service 3/4 times kinda sucked but I like the food so go back. The bartender i had one time sitting at the bar top sucked. She ignored me the first 10 min I was there. I guess because I wasnt a guy to flirt with. The place is a very casual bar atmosphere.. Nothing pretty, but kinda a laid back chill ambiance. I wish the patio area  had a non smoking section also.
The one thing I hate is they have non filtered yuck Arizona water!!!! It is HORRIBLE!! I cant even gag it down. So youre forced to order a soda or beer.
 I go for the wings but the service and most of the staff could be upgraded to better serve the customers.",3
2610744,"We just moved to the area and after reading reviews and on the advice from a family member, we brought our Golden Retriever in for a quick check up and a grooming. The veterinarian, Dr Glanzberg, was very helpful and made some solid recommendations to help him lose some weight and to help with his arthritis. Kayla did a spectacular job with his grooming. His fur is so soft and shiny and his ears were perfectly cleaned. The front desk staff was helpful and the office was clean and sanitary. We are very happy with the service we got and will be back soon!",5
5564264,"I've been here a couple times. The first time was not so great, the food just really had no taste/flavor...just really blah. That was years ago. A few months ago we visited and the food was so good!! So my husband an I went back this past week and the food was pretty good! Everything is made from scratch so some things take a little longer and you may get your food at different times but that doesn't bother me as long as the food is good. Server was nice and attentive. They have a large menu! The cheese sticks were awesome!! My husband had stuffed peppers and he loved it!!",4
5565166,Tracey Moran just did THE BEST blow out EVER on my long curly thick hair and it was in the comfort of my hotel room. This girl knows her hair and I booked her again for Wednesday. U must ask for her when booking. Love it!!!,5
3170025,"I have been a patient of Dr. Dorsey for over three years after spending years visiting other dental offices. My biggest complaint of most dentist they always seem to want to ""up-sell"" so when you walk out you have a proposal for thousands of dollars for dental work, much which is never needed. That has not be my experience with Dr. Dorsey. He and his staff are extremely helpful and caring. I appreciate they will only propose work that is actually necessary.",5
4623376,"Fantastic restaurant. Great location in a well developed shopping center. The decor of the restaurant flowed nicely. Good rustic theme. The service was good, kept the refills coming. Very friendly. We came for dinner at night and breakfast in the morning. Both meals were excellent. Perfect size portions too.",5
3652696,"Another wonderful dining experience here. First time in the new location, and it was great. Came with out of town friends who loved it as well. Entrees were a variety of seafood and vegetarian, all were great.",5
333707,"Great place! I made a reservation and right when we arrived our table was ready. I had the Tootsie roll and my boyfriend ordered the Eel Cucumber roll. The Tootsie roll was amazing definitely a must try! The young lady initially brought him out the wrong roll but let us have it on the house and brought him the correct order. We also got the fried rice with no meat and it was delicious!! The only reason why I didn't give rate it 5 stars is because we had to ask for soy sauce saucers and were brought the wrong roll but overall the service was great, quick, and tasted delicious! We'll definitely be back!",4
3591137,"Tortas de pierna y ahogadas muy buenas, los tacos canasta también nomas demasiado sudados y algo fríos, muy buen servicio cuando regresemos de nuevo a Las Vegas regresaremos con mucho gusto vale la pena este restaurante.",5
954513,"Red Rock is where my husband and I spent our wedding night and we enjoyed it so much we decided to come back. We came back for our anniversary and were quite disappointed. We found out all pools and hot tubs were closed and it was nothing that came up while making our reservation on their website. Apparently it was noted in a side link about their pools but because we stayed here before, we weren't reading all the side links. That is a huge amenity to not have available and its a big part of why we came since my husband is recovering from a back injury and we looked forward to utilizing it often during our multiple day stay. We are quite deflated at not having better communication about such a large amenity being gone. We drove over 5 hours just to stay here and we were going to book an additional night this weekend but will be looking else where. The front desk didn't answer our call and when I went to the front desk, they had nothing to contribute to a better stay for our anniversary.
We are very saddened.",3
390256,I been here over 23 yrs in this area and the china bowl is not good at all. The people that use to have it the food was good. She doesn't understand english,1
583302,"There was a lot of hype about the opening of Pizzeria Libretto on The Danforth in recent weeks...perhaps a little too much hype.

I had dinner here last week with a few good friends, one of whom orders pies to go from the Ossington location and drives across town to pick them up! 

The new Pizzeria Libretto location offers a cool space to dine or grab a beverage.
The pizza is tasty. They use fresh ingredients...sauces...toppings...yadayada.
That's what you get when you pay $15 for a thin-crust pizza cooked in an 800 degree oven for 90 seconds.

The staff -- mostly male -- were qualified, exuded that 'cool' vibe and knew what they were taking about.

The place was busy and I suspect will likely do very well on The Danny.

Yeh, I'd return again, maybe not on my own accord but certainly if a friend wanted to go there or if it was someone's b-day.

I still prefer Terroni.",3
2470214,I rarely do the review thing but I had to this time.  Super friendly staff and ohhh the food.  The garlic knots may be the best I've had in Charlotte... No joke they are baked perfectly.  The pizza is legit and on par or better than anything I've had in Charlotte.  Definitely coming back for sure!,5
5795922,"The food here is always fantastic...the counter people though are always borderline rude at least the times I've been there.  They've never been helpful with suggestions or answering questions.  This time there wasn't even ice, for the iced tea that had just been brewed and was very warm.  The food flavorwise was excellent though, I had a macaron and the chips with salsa and guacamole.  So I probably will keep avoiding here because I don't really want to bother the employees with doing their job.",4
2828781,Great food and atmosphere. Juana tacos were my favorite but I also tried two varieties of eggs Benedict which were also great.,5
576148,"We were excited to try this restaurant and made our reservation way in advance.  We had a 7pm reservation and only had to wait a few minutes to be seated.  We wanted the full experience so we ordered the tasting menu ($120ea) and the wine pairing ($70ea) for 4 courses.  While everyone (the waiter, his assistant and the sommalier) were very nice, none of them were in sync with each other.  We received our first wine pairing a good 15 min before the appetizer (a shared antipasto plate), so we didn't really pair them because the drink was finished.  The courses were then spaced far apart and the wine and food were not timed well.  You have a choice for pasta, entree and dessert, but they do not customize the wine to your choice of food and just serve the same to the table (for example, I had salmon and my fiance had steak and we were served the same wine.  It seems that they could have put in a little more effort.) The summary is that we went in at 7 and didn't finish until 9:45 and it cost around $500.  For that, I would say to skip this and go to Michael Mina's at the Bellagio.",3
2231489,"Standard sushi place.  Perhaps a little above average for the middle of Wisconsin,  but a little below average in my book.  I'll be back though!",3
5077500,"We had the Western Associations of Independent Camps conference here and we really loved this location. It's a beautiful resort overlooking a lake. We rode the peddle boats, went swimming in the lovely pool, and the little town in nice to walk around in. The rooms were adequate with free wifi, water, and coffee/tea. The best thing about this place is the really nice staff. All of them were sweet, competent, and did a great job. We will speak highly of this resort.",5
3264104,"Though I have never been a big fan of Lowes, we do come here for lighting fixtures. They have a better selection than their chief competitor.

Their service is okay, though not exemplary. One can wander around aimlessly for a while before stumbling across assistance.

Overall, about what one should expect from the box store experience.",3
558753,"Cocktails and small plates on the patio. You must ask for Timmy. Witty, knowledgable and fun! White cranberry cosmos and ivy and ginger first round.",5
1796282,"Just not good food. Plenty of other places to dine. Service is wonderful but the food is just not good. 
Pasta ok, salads very ordinary, etc",2
2412166,Great service when purchasing our jeep and follow through.  Service has been very good and  able to schedule at times convenient to my schedule.,5
4431172,"Just as excellent as the downtown location.  
Had the Chick and Chop.  Normally I have to get the nice thick cuts of bacon though.  
Sourdough toast tastes like it just flew in from SF.  And the preserves are so good I could drink it. 
Wife had flapjacks, not a big pancake guy, We didn't  think they were that special.",5
5724514,"To find the perfect groomer for your beloved dog is not always an easy task. My dogs are my kids. We moved here from Colorado and I tried four or five different places before trying Best in Show. 
What can I say other then she knew exactly how I felt and what I wanted. She used to rescue dogs for a living. I rescue dogs for a living. It is a daunting task. She understands the passion it takes to do what we do, she doesn't take it lightly, and she is there any time I need her. Whether it's a routine groom, or I just found a dog hiding under a car, emaciated and painfully matted, She is there to help. Just yesterday, I brought in one of our seizure dogs. This dog needed quiet and calm and to not be too excited. She went back there and groomed him herself !! 
I actually can't say enough good things about the place. The prices are fantastic, the location is fantastic and the staff is even better. My dogs always come out looking so fantastic and smelling great. 
The only con for me is that I live far away.",5
5943113,"This place is sooooo cute. It looks like a cottage! The girl there has lots of smiles, that's essential in work mornings.

I came here twice, first order was a coffee and the second time was something else, I think called... Moon Walk? It's caramel, coffee.. and something. I didn't like it very much... The coffee was alright. But the atmosphere is awesome and I wouldn't mind trying ALL other funky things on the menu before I give up on this place. 

My next order: Dirt Worm (hot chocolate, house-made marshmallow cream I think?, and a gummy worm)",4
443852,"ECE is full of good food, nice staff, and plenty of Boston sports on the TVs.  After multiple visits, I have found that there is no best thing on the menu, everything is equally mouthwatering and as such, everything should be tried at least once.  Cajun chicken bomb is amazing, as are the diablo wings.

This restaurant never skimps on anything, making sure each meal is satisfying, full of meat, seafood, and sauce.  Best part is that the prices are fair!",5
677289,"I bought a 2009 Prius for my daughter and I could not be happier with the experience.  Scott McCorkle and his team made sure it was a great used car, they bent over backwards for us and made the whole experience the easiest car purchase I have ever made.  I totally trust them and highly recommend them.",5
3942139,"Meh. The breakfast food at this place was really not that great. 

Everyone raves about the corned beef, but I'm not a corned beef fan, so they couldn't win my love there.

Would be a 3-star place, but the service was poor.",2
31737,"Pizza was incredible and the place itself was very cool. Unfortunately they didn't seem super organized. It's a newer restaurant so I get they're still working things out, but we had a reservation and still had to wait 15 minutes past our reservation time (on a Thursday) and then it was at least a half hour wait for our food once we ordered. The waitress kept telling us it was about to come out and then it would be another 10 minutes each time. When our food finally did come out the pizzas were cold. They remade my pizza but there was no offer of compensation for the massive wait to then be delivered cold food. The pizza (once hot) was really phenomenal and the only reason I'm giving it 4 instead of 3 stars.",4
4268838,"Good Food - More stars if your advertising on local delivery wasn't  (3-Xs common delivery charges). Much to Expensive for Dinner for 2. 
- Please reconsider delivery for two. $25 min order + $8 added charge makes that a $33+ order.",2
1652915,"Dr. Jerry Shockey is the WORST doctor in Mesa and probably in the entire state. He is rude, arrogant, insensitive and uncaring. I took my mother to see him and he talked down to her and to me.  He prescribed some medicine and when I asked if there would be any interaction with any of her current medicine, his response ""I don't know, I guess we'll find out""  My only regret is I didn't tell him what a jackass he was to his face!",1
5693975,"Elton was my first concert ever in 1994; I was 10 and my mom loved him.  We had seats wayyyyy in the back, so I thought eh, I'll splurge on my Vegas trip and get up close and personal.  

Well, his big fucking red piano completely blocked my view of him.  There were no video screens to even see what he was doing.  Quite honestly, in the 13 years since I had seen him, the voice was just not the same.  Oh yes, and the real kicker?  They let the first 2 rows run up to the stage for a singalong.  And I was in the 3rd row.  I mean, comeon, I paid almost $250 for this?  Next time I'll just throwdown for a cover charge at Hard Rock on Wednesdays that I know I'll enjoy.",2
5526856,"For the record I bookmarked this to review for a friend's wedding, not for my own, and no wedding plans in the near future. :P

My friends were married here several months ago and I have to say that with all the wedding chapels and options Vegas has to offer, this place is over priced and under impressive to me. Their wedding was pre-planned/scheduled in advance, yet when we arrived it was like a cattle call inside when it came to ushering the wedding group in and out. Other brides and wedding parties were waiting in the small waiting area, it felt less personalized this way. The staff was nice, but they moved everyone around frantically, which sort of made all of us feel frantic and rushed.

Sure it looks like a chapel inside, and if that's what you're going for great. But with red carpeting, old white pillars and lattice work it looks like a chapel out of the late 70's; seems tacky rather than classy.

The pros: they have a limo service for the wedding party, to and from any downtown hotel. They will tailor the ceremony to religious needs and wants, like the use of a bible or unity candles, etc.

The cons: pretty pricey - they paid over $2,500 for a pretty basic package that included photos. Also, they don't allow any other photos during the ceremony because the photographer doesn't want her shots messed up.

I suppose all Vegas wedding chapels come off feeling a little cheap, but don't expect it to be cheap on your pocket book.",2
5506902,"I love SkinnyFATS but I have to say that they must lose a lot of biz.  Unless you want take-out, the odds of scoring a table is pretty bad.  I find myself waiting in line, stalking the diners with my eyes to see if anyone is close to leaving.  Then I jump out of line to snag a dirty table, leaving my partner to order everything.  EXPAND please!  Having said that, today I tried the Tunuts - the bomb!  Everything there is very fresh and tasty.",4
2146335,"Food was ok, not as good as I had some years ago at the Oakland location , service was really slow, and hit or miss, the noise level is rather deafening, hate the new trend in restaurants where you are supposed to scream at your dinner companions , 

Will pass on this one, honestly there is better Mexican food at a lot of the small family places.",2
3634216,"Open today, New  Years Day!!!
Excellent barbecue and very friendly service.  Definitely a must stop place for lunch.",5
1065252,"99° with a broken AC full sun this is how I roll son #Arizonavalley Full report coming soon, and I'm sure San Cierra and Alliance  Property Management doesn't care.",1
5399558,I went in to get balayage highlights today and I was fully impressed with the service. We are in the process of lightening my hair and Amy has been able to get my hair the color I want while also keeping the integrity of my hair. I have been a client for over 10 years now and she never disappoints!!,5
